Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
13/09/2018,1.12125,14,27.2,49,1.5,1945,15.5,2.54,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,1.25,15,27.8,49,1.4,1963,16.1,1.97,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,1.545,16,28.2,48,1.4,1995,16.1,1.7,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,2.27625,17,27.9,51,1.4,2000,16.8,1.19,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,2.70625,19,25.4,61,0.6,2000,17.3,0.03,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,2.25375,20,24.6,62,0.9,2000,16.8,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,2.25,21,23.8,67,0.6,2000,17.2,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,1.89125,22,22.8,70,1.0,2000,17.0,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,1.37875,23,22.4,73,0.3,1980,17.3,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.96375,0,22.1,74,1.1,1962,17.2,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.71875,1,21.6,75,1.1,1671,16.9,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.3525,2,21.3,75,1.1,2000,16.6,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.18625,3,21.0,76,0.7,1995,16.6,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.02875,4,20.7,76,1.0,2000,16.3,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.06125,5,20.7,77,0.9,2000,16.5,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.555,6,20.4,78,1.0,2000,16.4,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,1.57,7,20.5,76,1.3,2000,16.1,0.06,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,2.56625,8,21.4,70,1.5,1986,15.6,0.38,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,1.25125,9,22.3,69,1.3,2000,16.3,0.61,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.92,10,23.3,65,1.4,1996,16.3,0.76,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.9775,11,24.0,64,1.3,2000,16.7,0.95,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,1.11,12,25.3,56,1.2,1960,15.8,1.35,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,1.19375,13,26.4,57,1.2,2000,17.1,1.8,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,1.24875,14,26.3,58,1.5,1986,17.3,1.37,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,1.43375,15,26.6,55,1.8,2000,16.8,1.1,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,1.62875,16,26.3,57,1.6,2000,17.0,0.72,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,2.32375,17,25.9,56,1.7,2000,16.4,0.42,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,2.245,19,25.3,60,1.2,2000,16.9,0.04,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,2.08625,20,25.0,61,1.1,2000,16.9,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,1.32375,21,24.7,61,1.6,2000,16.6,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.45875,22,24.0,73,2.1,1541,18.8,0.0,0.0,0.0,autumn,No Holiday,Yes
14/09/2018,0.7625,23,22.3,87,1.1,1810,20.0,0.0,0.5,0.0,autumn,No Holiday,Yes
15/09/2018,0.8825,0,21.8,83,1.5,2000,18.7,0.0,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,0.85125,1,21.8,79,1.4,2000,17.9,0.0,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,0.475,2,21.7,78,1.0,2000,17.6,0.0,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,0.1275,3,21.6,80,1.2,2000,17.9,0.0,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,0.0425,4,21.2,83,0.6,2000,18.1,0.0,0.1,0.0,autumn,No Holiday,Yes
15/09/2018,-0.03875,5,21.1,82,0.8,2000,17.8,0.0,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,0.09,6,21.0,84,0.9,2000,18.1,0.0,0.1,0.0,autumn,No Holiday,Yes
15/09/2018,0.31625,7,21.2,84,0.3,2000,18.3,0.05,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,0.78625,8,21.7,78,0.3,2000,17.6,0.21,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,0.9175,9,22.7,72,1.2,2000,17.3,0.59,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.02125,10,24.4,65,1.6,1972,17.3,1.42,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.265,11,25.2,64,1.2,1938,17.8,1.31,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.355,12,25.4,63,0.9,2000,17.8,1.01,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.58125,13,25.8,65,1.0,1996,18.7,1.12,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.5925,14,25.7,67,1.2,2000,19.1,0.9,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.09625,15,25.2,71,0.2,2000,19.5,0.41,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.34125,16,24.4,74,0.6,1996,19.4,0.13,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.5925,17,24.4,75,0.6,2000,19.6,0.17,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.7075,18,24.2,76,1.2,2000,19.6,0.12,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.7225,19,23.8,78,2.2,1991,19.7,0.0,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.76625,20,23.5,80,1.7,1621,19.8,0.0,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.8875,21,23.3,80,0.7,1877,19.6,0.0,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.7075,22,23.1,79,0.6,1891,19.2,0.0,0.0,0.0,autumn,No Holiday,Yes
15/09/2018,1.2625,23,22.9,81,0.9,1550,19.4,0.0,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,1.0175,0,22.8,82,1.5,935,19.5,0.0,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.705,1,22.8,84,0.9,827,19.9,0.0,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.29,2,22.8,85,0.8,708,20.1,0.0,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.0725,3,22.6,89,0.6,578,20.6,0.0,0.2,0.0,autumn,No Holiday,Yes
16/09/2018,-0.015,4,22.5,89,0.7,444,20.5,0.0,0.3,0.0,autumn,No Holiday,Yes
16/09/2018,-0.09625,5,22.2,90,1.4,514,20.4,0.0,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,-0.07875,6,22.0,90,1.3,471,20.2,0.0,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.0725,7,21.9,95,1.3,424,21.0,0.02,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.33,8,21.9,88,1.6,601,19.8,0.17,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.65625,9,22.3,84,1.9,751,19.4,0.47,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.76625,10,22.9,74,1.3,1162,18.0,0.84,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,1.0175,11,23.4,61,2.1,1964,15.4,0.91,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.98625,12,23.7,64,1.9,1474,16.4,0.79,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.6925,13,23.6,66,2.1,1689,16.8,0.87,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.26125,14,23.4,72,2.2,682,18.0,0.73,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.0275,15,23.2,83,1.5,349,20.1,0.77,0.5,0.0,autumn,No Holiday,Yes
16/09/2018,-0.0725,16,22.5,86,2.5,342,20.0,0.47,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.1525,17,22.0,89,2.2,285,20.0,0.21,1.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.4,18,21.5,89,3.0,350,19.6,0.18,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.815,19,21.2,87,2.7,479,18.9,0.01,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,1.09125,20,21.1,88,1.7,404,19.0,0.0,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,1.1825,21,21.2,88,1.7,373,19.1,0.0,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.985,22,21.4,87,2.4,540,19.1,0.0,0.0,0.0,autumn,No Holiday,Yes
16/09/2018,0.46375,23,21.3,80,2.6,1203,17.7,0.0,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,0.41375,0,21.0,82,1.8,958,17.8,0.0,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,0.17125,1,20.5,73,1.9,1693,15.4,0.0,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,0.03375,2,20.3,81,1.9,1234,16.9,0.0,0.1,0.0,autumn,No Holiday,Yes
17/09/2018,-0.0175,3,20.2,82,1.4,1202,17.0,0.0,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,-0.05,4,20.0,81,2.0,1313,16.6,0.0,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,0.0575,5,19.4,84,1.6,1252,16.6,0.0,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,0.53125,6,18.8,88,1.2,798,16.7,0.0,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,1.60875,7,18.5,88,1.4,695,16.4,0.08,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,2.595,8,18.9,77,0.6,1109,14.7,0.56,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,1.23125,9,20.5,66,1.1,1711,13.9,1.12,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,0.835,10,21.7,60,1.7,1540,13.5,1.44,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,0.9425,11,23.8,54,2.1,1626,13.9,2.55,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,1.10375,12,25.2,50,1.7,1710,14.0,2.83,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,1.08625,13,25.6,50,3.8,1876,14.3,2.82,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,1.115,14,26.7,40,3.3,1822,11.9,2.8,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,1.25875,15,27.4,33,2.7,1955,9.6,2.5,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,1.55625,16,27.6,37,2.8,1935,11.5,1.9,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,2.32,17,27.3,43,2.6,2000,13.6,1.25,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,2.54,20,21.9,65,2.5,1986,15.0,0.0,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,2.375,21,21.3,66,2.3,1989,14.6,0.0,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,2.08125,22,20.8,65,0.9,2000,13.9,0.0,0.0,0.0,autumn,No Holiday,Yes
17/09/2018,1.36625,23,20.2,68,1.2,1963,14.0,0.0,0.0,0.0,autumn,No Holiday,Yes
18/09/2018,-0.25,0,19.5,73,1.2,1916,14.5,0.0,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,1,19.3,71,0.4,1912,13.9,0.0,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,2,18.8,74,0.2,1866,14.0,0.0,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,3,18.7,76,0.5,1916,14.3,0.0,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,4,18.3,78,0.4,1906,14.3,0.0,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,5,17.9,77,0.5,1658,13.8,0.0,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,6,17.7,77,0.2,1757,13.6,0.0,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,7,17.8,76,0.5,1729,13.5,0.08,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,8,18.7,73,0.9,1501,13.7,0.34,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,9,20.8,64,1.1,1205,13.7,1.13,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,10,22.7,54,1.0,1619,12.9,1.74,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,11,24.1,46,2.1,1678,11.7,2.03,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,12,24.7,43,1.8,1809,11.2,1.75,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,13,25.6,40,2.5,1704,10.9,2.18,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,14,26.1,37,2.3,1749,10.2,1.92,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,15,26.1,43,2.8,1785,12.5,1.62,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,16,26.4,34,2.5,1953,9.2,1.6,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,17,25.5,38,2.9,1997,10.1,0.92,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,18,24.8,48,1.4,2000,13.0,0.51,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,19,23.2,57,2.2,2000,14.2,0.03,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,20,22.6,58,1.4,2000,13.9,0.0,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,21,22.1,61,1.5,2000,14.2,0.0,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,22,21.8,65,0.3,2000,14.9,0.0,0.0,0.0,autumn,No Holiday,No
18/09/2018,-0.25,23,21.2,69,1.3,1999,15.2,0.0,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,0,21.0,66,0.4,2000,14.3,0.0,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,1,20.5,64,0.4,2000,13.4,0.0,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,2,20.0,70,0.2,2000,14.3,0.0,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,3,19.7,70,0.5,2000,14.0,0.0,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,4,19.5,70,0.5,2000,13.8,0.0,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,5,19.3,73,0.9,1782,14.3,0.0,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,6,19.0,76,0.3,1488,14.6,0.0,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,7,19.0,74,0.8,1650,14.2,0.03,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,8,19.8,71,1.1,1534,14.3,0.26,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,9,21.5,61,0.8,1774,13.6,0.92,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,10,22.9,59,1.1,1819,14.4,1.49,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,11,23.6,55,0.6,1723,14.0,1.01,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,12,24.9,51,1.2,1619,14.0,1.56,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,13,26.5,39,1.7,1560,11.4,2.15,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,14,26.1,40,1.2,1840,11.4,1.21,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,15,25.9,39,1.4,1836,10.8,0.9,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,16,25.6,41,1.2,1594,11.3,0.65,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,17,25.0,44,1.3,1883,11.8,0.36,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,18,24.0,55,2.2,1691,14.3,0.12,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,19,23.5,58,0.4,1836,14.7,0.0,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,20,22.6,67,0.3,1737,16.1,0.0,0.0,0.0,autumn,No Holiday,No
19/09/2018,-0.25,21,21.7,63,1.8,1078,14.3,0.0,0.1,0.0,autumn,No Holiday,No
19/09/2018,-0.25,22,20.9,71,1.6,1057,15.4,0.0,0.1,0.0,autumn,No Holiday,No
19/09/2018,-0.25,23,20.4,57,0.9,2000,11.5,0.0,0.0,0.0,autumn,No Holiday,No
20/09/2018,0.8575,0,20.1,58,0.3,2000,11.5,0.0,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,0.70125,1,20.0,59,1.1,1999,11.7,0.0,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,0.405,2,19.9,64,1.5,1755,12.8,0.0,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,0.1175,3,19.6,72,1.7,1140,14.4,0.0,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,0.05125,4,19.6,74,1.4,847,14.8,0.0,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,-0.07875,5,19.5,74,1.8,1421,14.7,0.0,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,-0.19125,6,18.8,85,1.4,412,16.2,0.0,0.5,0.0,autumn,No Holiday,Yes
20/09/2018,-0.0875,7,18.0,95,1.6,375,17.1,0.0,1.5,0.0,autumn,No Holiday,Yes
20/09/2018,0.12375,8,18.0,91,1.3,896,16.5,0.11,0.5,0.0,autumn,No Holiday,Yes
20/09/2018,-0.13875,9,18.2,93,1.4,572,17.0,0.18,1.0,0.0,autumn,No Holiday,Yes
20/09/2018,-0.14125,10,18.4,91,1.2,394,16.8,0.25,0.5,0.0,autumn,No Holiday,Yes
20/09/2018,-0.11125,11,18.8,95,1.5,597,17.9,0.46,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,-0.025,12,19.0,91,1.7,965,17.4,0.67,0.5,0.0,autumn,No Holiday,Yes
20/09/2018,0.12625,13,18.9,89,2.6,586,17.0,0.58,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,0.46625,14,19.3,83,2.3,2000,16.3,0.83,0.5,0.0,autumn,No Holiday,Yes
20/09/2018,0.62,15,19.4,79,1.4,2000,15.6,0.33,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,0.89,16,19.5,75,2.1,2000,14.9,0.38,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,1.3625,17,19.3,76,2.1,2000,14.9,0.21,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,1.9825,18,19.1,77,2.5,2000,14.9,0.08,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,1.34,19,18.9,78,2.2,2000,14.9,0.0,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,0.8725,20,19.1,77,2.2,1834,14.9,0.0,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,0.73,21,18.7,84,2.7,1744,15.9,0.0,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,1.06125,22,18.4,85,2.1,1772,15.8,0.0,0.0,0.0,autumn,No Holiday,Yes
20/09/2018,0.91875,23,18.7,80,1.7,2000,15.1,0.0,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,0.76125,0,18.9,78,2.1,2000,14.9,0.0,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,0.5925,1,19.0,78,1.6,2000,15.0,0.0,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,-0.0975,2,19.1,78,1.3,2000,15.1,0.0,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,-0.215,3,18.5,88,1.2,659,16.4,0.0,1.5,0.0,autumn,No Holiday,Yes
21/09/2018,-0.22,4,17.9,95,1.7,1298,17.0,0.0,2.5,0.0,autumn,No Holiday,Yes
21/09/2018,-0.22,5,17.8,93,1.8,2000,16.6,0.0,0.5,0.0,autumn,No Holiday,Yes
21/09/2018,-0.22125,6,17.6,95,1.7,974,16.7,0.0,1.5,0.0,autumn,No Holiday,Yes
21/09/2018,-0.19375,7,17.6,96,1.7,310,16.9,0.0,5.0,0.0,autumn,No Holiday,Yes
21/09/2018,-0.09125,8,17.8,97,2.0,1284,17.3,0.09,4.0,0.0,autumn,No Holiday,Yes
21/09/2018,-0.19125,9,18.2,96,1.3,1251,17.5,0.21,1.0,0.0,autumn,No Holiday,Yes
21/09/2018,-0.1525,10,18.4,96,2.0,1124,17.7,0.32,1.0,0.0,autumn,No Holiday,Yes
21/09/2018,-0.1275,11,18.9,91,1.8,1938,17.3,0.64,0.5,0.0,autumn,No Holiday,Yes
21/09/2018,-0.07125,12,19.1,91,2.0,1971,17.5,0.63,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,0.5,13,19.8,88,0.9,1796,17.7,0.65,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,0.965,14,21.4,76,1.4,2000,16.9,1.5,0.5,0.0,autumn,No Holiday,Yes
21/09/2018,1.36,15,21.8,76,1.4,2000,17.3,1.2,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,1.6875,16,21.5,78,1.2,2000,17.4,0.51,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,2.13,17,21.2,77,1.2,2000,16.9,0.31,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,2.54375,18,20.9,77,0.6,2000,16.7,0.23,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,1.9,19,20.3,81,1.0,2000,16.9,0.02,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,1.68875,20,20.0,82,0.4,2000,16.8,0.0,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,1.675,21,19.9,82,0.6,2000,16.7,0.0,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,1.61625,22,19.7,82,0.5,2000,16.5,0.0,0.0,0.0,autumn,No Holiday,Yes
21/09/2018,1.21375,23,19.5,82,0.6,2000,16.3,0.0,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,0.94125,0,19.5,81,1.1,2000,16.1,0.0,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,0.84375,1,19.5,83,1.5,1459,16.5,0.0,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,0.56875,2,19.4,85,0.0,1533,16.8,0.0,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,0.3225,3,18.8,90,1.0,1191,17.1,0.0,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,-0.13,4,18.9,88,0.8,1226,16.8,0.0,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,-0.13375,5,18.8,96,0.2,973,18.1,0.0,6.5,0.0,autumn,No Holiday,Yes
22/09/2018,0.01875,6,18.4,95,0.1,752,17.5,0.0,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,0.20375,7,18.1,96,0.9,557,17.4,0.04,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,0.5675,8,18.2,86,0.0,858,15.8,0.48,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,0.7625,9,19.7,78,1.3,740,15.7,1.17,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,0.90625,10,21.8,67,1.9,878,15.3,1.88,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,1.0775,11,22.7,55,2.7,1297,13.1,1.86,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,1.34125,12,24.2,43,2.2,1798,10.8,2.31,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,1.51125,13,24.9,32,3.9,2000,7.0,2.57,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,1.665,14,25.2,28,4.4,2000,5.3,2.76,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,2.0175,15,25.4,32,3.8,1980,7.4,2.42,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,2.05,16,25.3,38,3.0,2000,9.9,1.88,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,2.30625,17,24.6,35,3.6,1990,8.1,1.2,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,2.17375,18,23.2,36,2.8,2000,7.2,0.47,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,1.92875,19,21.3,43,2.8,2000,8.2,0.02,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,1.755,20,20.4,52,1.2,2000,10.2,0.0,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,1.6275,21,19.4,55,0.8,2000,10.1,0.0,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,1.5375,22,18.6,62,0.6,2000,11.1,0.0,0.0,0.0,autumn,No Holiday,Yes
22/09/2018,1.135,23,17.9,66,1.0,2000,11.4,0.0,0.0,0.0,autumn,No Holiday,Yes
23/09/2018,0.85,0,17.2,69,0.6,2000,11.4,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.555,1,16.4,66,0.1,2000,10.0,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.36125,2,16.0,72,1.3,2000,10.9,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.1675,3,15.8,70,0.8,2000,10.3,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.0025,4,16.2,69,0.7,2000,10.4,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,-0.1175,5,16.3,67,0.8,2000,10.1,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,-0.07,6,16.5,73,1.2,2000,11.6,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.07625,7,16.5,74,0.4,2000,11.8,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.29875,8,17.0,69,1.2,2000,11.2,0.3,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.4175,9,18.4,59,1.0,1951,10.2,0.86,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.525,10,19.3,59,0.2,2000,11.0,0.94,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.705,11,20.1,57,3.0,1929,11.3,1.29,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.89375,12,20.8,52,1.2,1984,10.5,1.25,0.0,0.0,autumn,Holiday,Yes
23/09/2018,1.03875,13,22.7,44,1.4,1913,9.8,1.77,0.0,0.0,autumn,Holiday,Yes
23/09/2018,1.17,14,24.2,40,1.2,1953,9.7,2.62,0.0,0.0,autumn,Holiday,Yes
23/09/2018,1.4575,15,25.0,28,2.2,2000,5.2,2.39,0.0,0.0,autumn,Holiday,Yes
23/09/2018,1.6275,16,24.6,29,4.0,1988,5.3,1.73,0.0,0.0,autumn,Holiday,Yes
23/09/2018,1.73875,17,24.1,41,2.4,2000,10.0,1.17,0.0,0.0,autumn,Holiday,Yes
23/09/2018,1.615,18,22.3,53,2.7,2000,12.2,0.44,0.0,0.0,autumn,Holiday,Yes
23/09/2018,1.41625,19,21.0,54,2.9,2000,11.3,0.01,0.0,0.0,autumn,Holiday,Yes
23/09/2018,1.35875,20,20.2,48,3.3,2000,8.8,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,1.185,21,19.1,38,2.1,2000,4.4,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,1.0925,22,18.5,40,2.5,2000,4.6,0.0,0.0,0.0,autumn,Holiday,Yes
23/09/2018,0.71,23,17.7,45,1.1,2000,5.6,0.0,0.0,0.0,autumn,Holiday,Yes
24/09/2018,0.525,0,17.2,50,1.7,2000,6.6,0.0,0.0,0.0,autumn,Holiday,Yes
